  Year  5  16  50  84  95
   2.7000000e+02	  -6.9702034e-01	  -5.0450897e-01	  -4.8613230e-02	   4.9370336e-01	   6.8505002e-01
   2.7100000e+02	  -6.9446378e-01	  -5.0295531e-01	  -4.8467999e-02	   4.9216345e-01	   6.8339701e-01
   2.7200000e+02	  -6.9213175e-01	  -5.0130608e-01	  -4.8448009e-02	   4.9084344e-01	   6.8155935e-01
   2.7300000e+02	  -6.9043675e-01	  -4.9979429e-01	  -4.8546342e-02	   4.8953822e-01	   6.7958891e-01
   2.7400000e+02	  -6.8886903e-01	  -4.9807336e-01	  -4.8695478e-02	   4.8808377e-01	   6.7720215e-01
   2.7500000e+02	  -6.8676426e-01	  -4.9688397e-01	  -4.8819569e-02	   4.8657293e-01	   6.7463683e-01
   2.7600000e+02	  -6.8470840e-01	  -4.9530487e-01	  -4.8849157e-02	   4.8516412e-01	   6.7220332e-01
   2.7700000e+02	  -6.8251210e-01	  -4.9354962e-01	  -4.8732126e-02	   4.8391176e-01	   6.6989698e-01
   2.7800000e+02	  -6.8036650e-01	  -4.9158105e-01	  -4.8438522e-02	   4.8157989e-01	   6.6754755e-01
   2.7900000e+02	  -6.7820939e-01	  -4.8938801e-01	  -4.7959342e-02	   4.8060567e-01	   6.6543349e-01
   2.8000000e+02	  -6.7584220e-01	  -4.8709480e-01	  -4.7301509e-02	   4.7957221e-01	   6.6336548e-01
   2.8100000e+02	  -6.7295290e-01	  -4.8474300e-01	  -4.6482352e-02	   4.7872962e-01	   6.6127659e-01
   2.8200000e+02	  -6.6987007e-01	  -4.8241305e-01	  -4.5526444e-02	   4.7783807e-01	   6.5973213e-01
   2.8300000e+02	  -6.6665777e-01	  -4.8000007e-01	  -4.4465962e-02	   4.7745788e-01	   6.5853901e-01
   2.8400000e+02	  -6.6337074e-01	  -4.7751859e-01	  -4.3343569e-02	   4.7715104e-01	   6.5757887e-01
   2.8500000e+02	  -6.6008069e-01	  -4.7503245e-01	  -4.2215096e-02	   4.7685607e-01	   6.5643827e-01
   2.8600000e+02	  -6.5694464e-01	  -4.7260456e-01	  -4.1148868e-02	   4.7649771e-01	   6.5512158e-01
   2.8700000e+02	  -6.5411095e-01	  -4.7018075e-01	  -4.0219535e-02	   4.7599367e-01	   6.5393470e-01
