44.683	-67.406	3.301	0.129	0.129	-3.315	0.683	0.683	0	7	1
44.629	-67.382	4.705	0.110	0.110	-4.435	0.683	0.683	0	7	1
44.608	-67.753	4.576	0.243	0.243	-3.940	1.684	1.684	0	7	1
44.608	-67.753	3.384	0.144	0.144	-3.255	1.684	1.684	0	7	1
44.608	-67.753	1.732	0.459	0.459	-1.615	1.684	1.684	0	7	1
44.430	-68.010	4.380	0.125	0.125	-4.825	1.437	1.437	0	7	1
44.660	-67.310	12.746	0.383	0.383	1.030	6.171	6.171	0	7	1
44.660	-67.310	12.795	0.613	0.613	1.030	6.171	6.171	0	7	1
44.220	-68.350	6.917	0.170	0.170	-19.700	4.507	4.507	0	7	1
44.220	-68.350	8.007	0.155	0.155	-19.800	4.507	4.507	0	7	1
44.220	-68.350	8.088	0.158	0.158	-18.600	7.995	7.995	0	7	1
44.220	-68.350	8.129	0.160	0.160	-18.700	7.995	7.995	0	7	1
44.220	-68.350	12.436	0.364	0.364	-23.000	7.995	7.995	0	7	1
44.220	-68.350	7.073	0.163	0.163	-19.600	4.507	4.507	0	7	1
44.220	-68.350	7.145	0.161	0.161	-19.700	4.507	4.507	0	7	1
44.220	-68.350	7.982	0.038	0.038	-19.900	4.507	4.507	0	7	1
44.220	-68.350	7.935	0.160	0.160	-21.000	4.507	4.507	0	7	1
44.220	-68.350	8.129	0.160	0.160	-21.000	4.507	4.507	0	7	1
44.220	-68.350	8.191	0.166	0.166	-21.100	4.507	4.507	0	7	1
44.220	-68.350	8.201	0.166	0.166	-21.300	4.507	4.507	0	7	1
44.220	-68.350	8.463	0.192	0.192	-21.300	4.507	4.507	0	7	1
44.220	-68.350	8.089	0.161	0.161	-21.300	4.507	4.507	0	7	1
44.450  -68.960 14.970  1.480   1.480   90.800  2.295   2.295   0       7       1
44.640  -68.710 14.970  1.480   1.480   90.200  2.295   2.295   0       7       1
44.560  -68.590 14.970  1.480   1.480   85.300  2.295   2.295   0       7       1
44.550  -68.540 14.970  1.480   1.480   82.600  2.295   2.295   0       7       1
44.690  -68.430 14.970  1.480   1.480   86.500  2.295   2.295   0       7       1
44.530  -68.370 14.970  1.480   1.480   77.700  2.295   2.295   0       7       1
44.310  -68.250 14.970  1.480   1.480   71.900  2.295   2.295   0       7       1
44.600  -68.220 14.970  1.480   1.480   78.600  2.295   2.295   0       7       1
44.710  -67.930 14.970  1.480   1.480   78.600  2.295   2.295   0       7       1
44.670  -67.830 14.970  1.480   1.480   78.000  2.295   2.295   0       7       1
44.750  -67.760 14.970  1.480   1.480   75.900  2.337   2.337   0       7       1
44.790  -67.760 14.970  1.480   1.480   75.900  2.337   2.337   0       7       1
44.670  -67.670 14.970  1.480   1.480   73.100  2.295   2.295   0       7       1
44.830  -67.550 14.970  1.480   1.480   65.200  2.295   2.295   0       7       1
44.930  -67.630 14.970  1.480   1.480   69.800  2.295   2.295   0       7       1
44.930  -67.740 14.970  1.480   1.480   77.100  2.295   2.295   0       7       1
44.820  -67.420 14.970  1.480   1.480   61.200  2.295   2.295   0       7       1
45.020  -67.380 14.970  1.480   1.480   63.400  2.295   2.295   0       7       1
45.030  -67.260 14.970  1.480   1.480   60.300  2.295   2.295   0       7       1
45.240  -67.270 14.970  1.480   1.480   66.100  2.295   2.295   0       7       1
44.570  -69.020 14.970  1.480   1.480   97.500  2.295   2.295   0       7       1
44.620  -69.000 14.970  1.480   1.480   96.900  2.295   2.295   0       7       1
44.710  -68.880 14.970  1.480   1.480   98.100  2.295   2.295   0       7       1
45.630  -68.610 14.970  1.480   1.480   111.800 2.295   2.295   0       7       1
45.660  -68.630 14.970  1.480   1.480   114.900 2.295   2.295   0       7       1
44.430	-68.020	11.029	0.272	0.272	-3.361	0.174	0.174	1	7	1
44.430	-68.020	10.813	0.357	0.357	-1.876	0.174	0.174	1	7	0
44.430	-68.010	1.406	0.106	0.106	1.346	0.868	0.868	1	7	0
44.430	-68.010	1.399	0.109	0.109	2.136	0.868	0.868	1	7	0
44.310	-68.830	13.536	0.920	0.920	-3.000	0.672	0.672	-1	7	0
44.260	-68.400	12.973	0.774	0.774	2.000	0.672	0.672	-1	7	0
44.707	-67.316	13.254	0.846	0.846	3.000	0.672	0.672	-1	7	0
44.670	-67.250	14.288	1.296	1.296	5.000	0.672	0.672	-1	7	0
44.150	-68.417	13.670	0.836	0.836	49.000	0.672	0.672	-1	7	1
44.638	-67.238	15.274	0.907	0.907	1.500	0.672	0.672	-1	7	0
44.804	-67.407	13.535	0.688	0.688	46.000	0.165	0.165	-1	7	1
45.034	-67.105	13.652	0.699	0.699	2.900	0.165	0.165	-1	7	0
44.824	-67.101	13.779	0.788	0.788	29.344	0.681	0.681	-1	7	1
44.824	-67.101	14.076	1.018	1.018	29.344	0.681	0.681	-1	7	0
44.824	-67.101	14.307	0.935	0.935	29.344	0.725	0.725	-1	7	0
44.591	-68.021	13.730	0.906	0.906	51.344	1.083	1.083	-1	7	1
44.705	-67.308	13.652	0.699	0.699	-0.700	0.165	0.165	-1	7	0
44.755	-67.503	14.231	0.963	0.963	38.344	0.672	0.672	-1	7	0
44.873	-67.385	14.383	1.011	1.011	36.344	0.697	0.697	-1	7	0
45.122	-67.537	14.070	0.960	0.960	37.344	0.983	0.983	-1	7	1
45.137	-67.124	14.809	0.988	0.988	23.800	0.165	0.165	-1	7	0
